standEta_V_abscissa,standEta_V_cdf,standEta_Cl_abscissa,standEta_Cl_cdf,split
0.0172888,0.75025,-0.0407718,0.75025,All
0.0176328,0.751249,-0.0402598,0.751249,All
0.0176967,0.752248,-0.0382516,0.752248,All
0.0179144,0.753247,-0.0361468,0.753247,All
0.0188952,0.754246,-0.0356258,0.754246,All
0.019284,0.755245,-0.0344634,0.755245,All
0.0202016,0.756244,-0.0319327,0.756244,All
0.0208901,0.757243,-0.0300044,0.757243,All
0.021348,0.758242,-0.0295426,0.758242,All
0.0216554,0.759241,-0.0292218,0.759241,All
0.0216967,0.76024,-0.0279188,0.76024,All
0.0218447,0.761239,-0.0279112,0.761239,All
0.022017,0.762238,-0.0248077,0.762238,All
0.0225897,0.763237,-0.0213244,0.763237,All
0.0227687,0.764236,-0.0210218,0.764236,All
0.0228585,0.765235,-0.0198371,0.765235,All
0.0234962,0.766234,-0.0183464,0.766234,All
0.0235683,0.767233,-0.0178418,0.767233,All
0.024263,0.768232,-0.0173537,0.768232,All
0.0242632,0.769231,-0.0157362,0.769231,All
0.0245495,0.77023,-0.0152402,0.77023,All
0.0249553,0.771229,-0.0150833,0.771229,All
0.0255469,0.772228,-0.0145599,0.772228,All
0.0255973,0.773227,-0.0132584,0.773227,All
0.0258104,0.774226,-0.0125354,0.774226,All
0.025956,0.775225,-0.0101653,0.775225,All
0.026186,0.776224,-0.00935935,0.776224,All
0.0269538,0.777223,-0.00929175,0.777223,All
0.0275069,0.778222,-0.00766291,0.778222,All
0.0276041,0.779221,-0.00172462,0.779221,All
0.0281819,0.78022,-0.00130233,0.78022,All
0.029154,0.781219,0.0011258,0.781219,All
0.0291819,0.782218,0.00465641,0.782218,All
0.0295176,0.783217,0.0122941,0.783217,All
0.0304638,0.784216,0.0140894,0.784216,All
0.0310214,0.785215,0.0163561,0.785215,All
0.0313788,0.786214,0.0166797,0.786214,All
0.0317858,0.787213,0.0177162,0.787213,All
0.0318073,0.788212,0.0184655,0.788212,All
0.0319915,0.789211,0.0221215,0.789211,All
0.0321973,0.79021,0.0222,0.79021,All
0.0324056,0.791209,0.0246786,0.791209,All
0.0324233,0.792208,0.0248345,0.792208,All
0.0327933,0.793207,0.0257755,0.793207,All
0.0328476,0.794206,0.0259854,0.794206,All
0.0332832,0.795205,0.0288422,0.795205,All
0.0337191,0.796204,0.0302695,0.796204,All
0.0351884,0.797203,0.0320378,0.797203,All
0.0354172,0.798202,0.0354327,0.798202,All
0.0356391,0.799201,0.0388306,0.799201,All
0.0364846,0.8002,0.0390582,0.8002,All
0.0375858,0.801199,0.0394297,0.801199,All
0.0376555,0.802198,0.0409595,0.802198,All
0.0380806,0.803197,0.0411199,0.803197,All
0.0386118,0.804196,0.0467421,0.804196,All
0.0398013,0.805195,0.0475004,0.805195,All
0.039929,0.806194,0.0488515,0.806194,All
0.0414218,0.807193,0.0489568,0.807193,All
0.0418261,0.808192,0.0510803,0.808192,All
0.0420032,0.809191,0.0530579,0.809191,All
0.0424197,0.81019,0.0579556,0.81019,All
0.0427471,0.811189,0.0584181,0.811189,All
0.0427696,0.812188,0.0601907,0.812188,All
0.0432024,0.813187,0.0615005,0.813187,All
0.0436107,0.814186,0.0626773,0.814186,All
0.0441798,0.815185,0.0669657,0.815185,All
0.045021,0.816184,0.0683769,0.816184,All
0.0451717,0.817183,0.0686636,0.817183,All
0.045999,0.818182,0.0688253,0.818182,All
0.0470451,0.819181,0.0700566,0.819181,All
0.0477699,0.82018,0.070663,0.82018,All
0.048374,0.821179,0.071161,0.821179,All
0.0484542,0.822178,0.0722679,0.822178,All
0.0485873,0.823177,0.0727504,0.823177,All
0.0489909,0.824176,0.0741008,0.824176,All
0.0508461,0.825175,0.0744887,0.825175,All
0.0537387,0.826174,0.0750982,0.826174,All
0.0537463,0.827173,0.0760293,0.827173,All
0.0539568,0.828172,0.0801126,0.828172,All
0.0550624,0.829171,0.0810114,0.829171,All
0.055449,0.83017,0.0822001,0.83017,All
0.0556449,0.831169,0.0861282,0.831169,All
0.058504,0.832168,0.086151,0.832168,All
0.0590893,0.833167,0.0876588,0.833167,All
0.0591284,0.834166,0.0927619,0.834166,All
0.0621903,0.835165,0.0927725,0.835165,All
0.0646513,0.836164,0.0930354,0.836164,All
0.0647015,0.837163,0.0954835,0.837163,All
0.0655185,0.838162,0.0955909,0.838162,All
0.0659535,0.839161,0.0958525,0.839161,All
0.0665206,0.84016,0.104549,0.84016,All
0.067005,0.841159,0.10503,0.841159,All
0.0672075,0.842158,0.108337,0.842158,All
0.068368,0.843157,0.113,0.843157,All
0.0704904,0.844156,0.124384,0.844156,All
0.0720296,0.845155,0.129571,0.845155,All
0.0749446,0.846154,0.131149,0.846154,All
0.0760439,0.847153,0.133649,0.847153,All
0.0775163,0.848152,0.134266,0.848152,All
0.0794643,0.849151,0.143118,0.849151,All
0.0818681,0.85015,0.143371,0.85015,All
0.0826522,0.851149,0.152122,0.851149,All
0.0834154,0.852148,0.153092,0.852148,All
0.0839108,0.853147,0.154808,0.853147,All
0.0850719,0.854146,0.160112,0.854146,All
0.0860949,0.855145,0.166002,0.855145,All
0.0874692,0.856144,0.16658,0.856144,All
0.088048,0.857143,0.168321,0.857143,All
0.0895536,0.858142,0.168404,0.858142,All
0.0906103,0.859141,0.173482,0.859141,All
0.091621,0.86014,0.175483,0.86014,All
0.0923499,0.861139,0.17897,0.861139,All
0.0928877,0.862138,0.178997,0.862138,All
0.0929225,0.863137,0.18274,0.863137,All
0.0958232,0.864136,0.184712,0.864136,All
0.096633,0.865135,0.18637,0.865135,All
0.09721,0.866134,0.188812,0.866134,All
0.0975469,0.867133,0.190719,0.867133,All
0.0988103,0.868132,0.194604,0.868132,All
0.0992136,0.869131,0.197089,0.869131,All
0.0999116,0.87013,0.197097,0.87013,All
0.101845,0.871129,0.198372,0.871129,All
0.101928,0.872128,0.201199,0.872128,All
0.102172,0.873127,0.201901,0.873127,All
0.103095,0.874126,0.20294,0.874126,All
0.10478,0.875125,0.205998,0.875125,All
0.105504,0.876124,0.207781,0.876124,All
0.105743,0.877123,0.212445,0.877123,All
0.106193,0.878122,0.213567,0.878122,All
0.106848,0.879121,0.215171,0.879121,All
0.109904,0.88012,0.215715,0.88012,All
0.11,0.881119,0.215786,0.881119,All
0.111974,0.882118,0.218608,0.882118,All
0.112978,0.883117,0.219283,0.883117,All
0.113052,0.884116,0.222299,0.884116,All
0.115757,0.885115,0.223876,0.885115,All
0.1176,0.886114,0.22609,0.886114,All
0.118361,0.887113,0.227186,0.887113,All
0.118489,0.888112,0.23499,0.888112,All
0.120162,0.889111,0.235431,0.889111,All
0.121341,0.89011,0.23626,0.89011,All
0.126322,0.891109,0.237111,0.891109,All
0.128704,0.892108,0.240856,0.892108,All
0.129404,0.893107,0.242719,0.893107,All
0.130902,0.894106,0.245035,0.894106,All
0.135327,0.895105,0.247857,0.895105,All
0.139938,0.896104,0.250137,0.896104,All
0.141782,0.897103,0.250441,0.897103,All
0.142841,0.898102,0.255334,0.898102,All
0.144952,0.899101,0.257298,0.899101,All
0.145349,0.9001,0.258795,0.9001,All
0.148373,0.901099,0.260101,0.901099,All
0.150073,0.902098,0.263854,0.902098,All
0.152696,0.903097,0.271571,0.903097,All
0.152939,0.904096,0.279889,0.904096,All
0.154663,0.905095,0.282596,0.905095,All
0.155204,0.906094,0.287359,0.906094,All
0.169011,0.907093,0.289716,0.907093,All
0.17068,0.908092,0.292576,0.908092,All
0.173183,0.909091,0.297734,0.909091,All
0.174391,0.91009,0.29797,0.91009,All
0.176527,0.911089,0.29868,0.911089,All
0.178218,0.912088,0.299237,0.912088,All
0.180564,0.913087,0.299519,0.913087,All
0.183957,0.914086,0.300649,0.914086,All
0.184089,0.915085,0.304103,0.915085,All
0.185911,0.916084,0.304379,0.916084,All
0.1871,0.917083,0.307623,0.917083,All
0.188265,0.918082,0.307813,0.918082,All
0.190849,0.919081,0.3082,0.919081,All
0.193996,0.92008,0.317773,0.92008,All
0.194151,0.921079,0.318688,0.921079,All
0.195413,0.922078,0.321947,0.922078,All
0.19656,0.923077,0.326533,0.923077,All
0.205699,0.924076,0.326811,0.924076,All
0.206375,0.925075,0.333299,0.925075,All
0.209077,0.926074,0.337426,0.926074,All
0.209445,0.927073,0.337684,0.927073,All
0.211535,0.928072,0.348483,0.928072,All
0.216767,0.929071,0.351029,0.929071,All
0.218492,0.93007,0.35383,0.93007,All
0.224833,0.931069,0.355828,0.931069,All
0.243759,0.932068,0.356579,0.932068,All
0.247495,0.933067,0.364973,0.933067,All
0.249573,0.934066,0.37038,0.934066,All
0.258385,0.935065,0.375978,0.935065,All
0.266167,0.936064,0.383847,0.936064,All
0.274033,0.937063,0.384351,0.937063,All
0.277701,0.938062,0.387885,0.938062,All
0.28857,0.939061,0.401702,0.939061,All
0.298905,0.94006,0.404854,0.94006,All
0.304218,0.941059,0.408541,0.941059,All
0.308661,0.942058,0.41304,0.942058,All
0.314537,0.943057,0.413197,0.943057,All
0.319291,0.944056,0.416788,0.944056,All
0.327091,0.945055,0.421155,0.945055,All
0.343356,0.946054,0.424091,0.946054,All
0.345161,0.947053,0.427111,0.947053,All
0.345946,0.948052,0.42768,0.948052,All
0.35633,0.949051,0.428458,0.949051,All
0.364669,0.95005,0.429568,0.95005,All
0.387987,0.951049,0.435053,0.951049,All
0.391071,0.952048,0.446792,0.952048,All
0.395205,0.953047,0.447753,0.953047,All
0.399558,0.954046,0.447922,0.954046,All
0.402874,0.955045,0.451656,0.955045,All
0.403393,0.956044,0.454192,0.956044,All
0.406603,0.957043,0.456026,0.957043,All
0.418262,0.958042,0.462512,0.958042,All
0.427662,0.959041,0.464462,0.959041,All
0.457292,0.96004,0.471967,0.96004,All
0.463958,0.961039,0.481351,0.961039,All
0.479267,0.962038,0.48377,0.962038,All
0.488395,0.963037,0.485144,0.963037,All
0.490106,0.964036,0.492833,0.964036,All
0.490756,0.965035,0.502529,0.965035,All
0.561423,0.966034,0.504705,0.966034,All
0.572918,0.967033,0.513436,0.967033,All
0.58671,0.968032,0.514539,0.968032,All
0.602087,0.969031,0.530752,0.969031,All
0.642018,0.97003,0.537588,0.97003,All
0.643026,0.971029,0.554132,0.971029,All
0.654185,0.972028,0.558376,0.972028,All
0.671876,0.973027,0.560833,0.973027,All
0.679097,0.974026,0.565523,0.974026,All
0.691163,0.975025,0.574059,0.975025,All
0.698998,0.976024,0.580796,0.976024,All
0.714718,0.977023,0.584967,0.977023,All
0.728264,0.978022,0.585442,0.978022,All
0.755785,0.979021,0.591457,0.979021,All
0.760213,0.98002,0.594798,0.98002,All
0.770806,0.981019,0.613369,0.981019,All
0.772388,0.982018,0.621748,0.982018,All
0.793684,0.983017,0.631918,0.983017,All
0.798685,0.984016,0.670869,0.984016,All
0.80662,0.985015,0.694223,0.985015,All
0.829456,0.986014,0.694908,0.986014,All
0.901368,0.987013,0.698054,0.987013,All
0.908312,0.988012,0.730325,0.988012,All
0.998469,0.989011,0.796519,0.989011,All
0.999454,0.99001,0.804905,0.99001,All
1.03351,0.991009,0.810344,0.991009,All
1.03724,0.992008,0.851249,0.992008,All
1.03797,0.993007,0.918335,0.993007,All
1.13249,0.994006,1.04097,0.994006,All
1.30315,0.995005,1.08061,0.995005,All
1.40286,0.996004,1.32347,0.996004,All
1.52597,0.997003,1.65628,0.997003,All
1.59071,0.998002,1.96853,0.998002,All
2.03389,0.999001,2.30069,0.999001,All
4.89431,1,2.56661,1,All
4.89431,1,4,1,All
