V_abscissa,V_cdf,Cl_abscissa,Cl_cdf,split
-0.0272584,0.358641,-0.565059,0.358641,All
-0.0272487,0.35964,-0.557081,0.35964,All
-0.0269658,0.360639,-0.554223,0.360639,All
-0.0269644,0.361638,-0.550636,0.361638,All
-0.0267727,0.362637,-0.549384,0.362637,All
-0.0263539,0.363636,-0.545648,0.363636,All
-0.0258765,0.364635,-0.544774,0.364635,All
-0.0257775,0.365634,-0.544464,0.365634,All
-0.0256769,0.366633,-0.544115,0.366633,All
-0.0253973,0.367632,-0.541791,0.367632,All
-0.0253289,0.368631,-0.538567,0.368631,All
-0.0245904,0.36963,-0.537413,0.36963,All
-0.0242601,0.370629,-0.53698,0.370629,All
-0.0233956,0.371628,-0.536741,0.371628,All
-0.0232876,0.372627,-0.536258,0.372627,All
-0.0231712,0.373626,-0.536103,0.373626,All
-0.0231559,0.374625,-0.533906,0.374625,All
-0.0231334,0.375624,-0.532248,0.375624,All
-0.0230987,0.376623,-0.529816,0.376623,All
-0.0229445,0.377622,-0.528048,0.377622,All
-0.0227716,0.378621,-0.526173,0.378621,All
-0.0226751,0.37962,-0.525461,0.37962,All
-0.0226003,0.380619,-0.52536,0.380619,All
-0.0225482,0.381618,-0.524847,0.381618,All
-0.0225384,0.382617,-0.523955,0.382617,All
-0.022457,0.383616,-0.523378,0.383616,All
